dataID	context	indices_target_token	indices_target_sentence	lemma
fic_1844_7148.txt-1240-93	On came Herreiro still -- and for an instant's space it seemed as though the shock of his charger at full speed must have borne down the slighter Andalusian; but scarcely had he parried that home thrust before, with a quick motion of the bridle hand -- so quick, indeed, that it was scarce perceptible -- and a slight corresponding pressure of the spur on the flank opposite, Hernando wheeled his charger to the left; feinted a thrust at his foe's face; and, circling quite around him, delivered a full sweeping cut against the back part of his neck.	459:467	0:550	circle_vb
mag_1823_553451.txt-373-54	May it plea * e your lordships: I shall humbly crave at your lordships ' hands a benign interpretation of that which I shall now ivrte; for words that come from wasted spirits and an oppressed mind are more safe in being deposited in a noble construction, than in heir * circled with and reserved	271:278	0:296	circle_vb
fic_1831_8376.txt-519-19	whose doors we now For social worship first unfold, To thee the suppliant throng shall bow, While circling years on years are rolled.	98:106	0:133	circle_vb
fic_1833_7059.txt-374-11	"There were also two or three bacchanalian songs, concerning "" circling cups "" and "" rosy wine, "" (he always drank cinnamon cordial diluted with water,) &c.; &c.; At the time of receiving this, I was busy with "" an essay attempting to form a judgment of the characters of authors from their works. """	62:70	0:298	circle_vb
mag_1825_553593.txt-292-7	to notice how the world has been circled, by the governments of the world, to watch the transit of Venus, though the knowledge thus acquired could not affect the legislation of any congress, in any country.	33:40	0:206	circle_vb
mag_1840_554815.txt-207-38	"lie soon Saw within ken a glorious Angel stand, The same whom John saw also in the sun: His back was turned, but not his brightness hid; Of beaming sunny rays a golden tiar Circled his head, nor less his locks behind Illustrious on his shoulders fledge with wings Lay waving round; on some great charge employed He seemed, or fixed in cogitation deep. """	173:180	0:353	circle_vb
mag_1856_590750.txt-21-18	"// From that war the feeble and once-despised navy of the United States came out "" its forehead circled and adorned by the laurels it had torn from the brow of the naval genius of England"	96:103	0:187	circle_vb
fic_1854_7839.txt-1328-0	Circling mountains, purple beaming, Lured his soul to constant dreaming, -- Ever dreaming, ever scheming, -- On and upward was his gaze.	0:8	0:136	circle_vb
fic_1854_8328.txt-1757-74	Turrets tremble with pealing bells -- Joy loudly winds his bugle horn, And the heart of a nation proudly swells When an heir to royalty is born; But, greeted by a strain more wild, Leaps from its fount the mountain-child: Old piny groves a mellow roar From their mysterious depths outpour Commingled with the panther's scream -- Murmur of torrents, and the cry Of the gray eagle circling high -- Meet welcome for a stream That dashes down, in youthful force, From the green hills to run its course.	379:387	0:498	circle_vb
fic_1835_8114.txt-434-8	They shall not say that when the fire Circled the hunted herd, his sire Wept like the roebuck when he flies, End note: 1Kb And died as warrior never dies.	38:45	0:154	circle_vb
fic_1845_7162.txt-1633-28	A broad-brimmed, low-crowned and long-napped white hat, set forth assuredly to the best advantage his rotund, rubicund, good-humored phiz; a clean white handkerchief circled his sturdy neck, on the volumnious folds of which reposed in placid dignity the mighty collops of his double chin.	166:173	0:288	circle_vb
fic_1844_7189.txt-4193-14	It was in a lone chamber, where the dark walls arching above and circling around, unrelieved by tapestry or wainscotting, were rendered yet more dark and gloomy by the fitful flashes of a	65:73	0:187	circle_vb
fic_1854_7764.txt-1056-5	There is an isle, circled by southern seas, Far in a soft clime of perpetual spring, Where the voluptuous odor-laden	18:25	0:116	circle_vb
mag_1840_554815.txt-255-35	A woman in distress affects most minds more strongly than a suffering angel; and this scene of purely human character served as a pretty touchstone, to try the sympathies of the many who circled the gallery.	187:194	0:207	circle_vb
nf_1842_747950.txt-723-15	/z/ Heaven's wintry canopy covers our sphere, And the four sister seasons have circled the year; Returns cold December, with snows	79:86	0:130	circle_vb
fic_1845_622.txt-13116-3	the flames are circling round the point of the rock below, and, unless we can pass there, our only chance must be over the precipice.	15:23	0:133	circle_vb
fic_1837_7452.txt-82-4	And the waves that circled round The eternal mount on high, Bore an everlasting sound To the soul that can not die.	19:26	0:115	circle_vb
fic_1851_746.txt-7466-23	As we glided nearer, the stranger showed French colours from his peak; and by the eddying cloud of vulture sea-fowl that circled, and hovered, and swooped around him, it was plain that the whale alongside must be what the fishermen call a blasted whale, that is, a whale that has died unmolested on the sea, and so floated an unappropriated corpse.	121:128	0:348	circle_vb
fic_1813_7433.txt-17-51	Thus fix'd, a dreadful hour I past, And now I heard, as from a blast, A voice pronounce my name: Nor long upon my ear it dwelt, When round me ' gan the air to melt, And motion once again I felt Quick circling o'er my frame.	200:208	0:223	circle_vb
fic_1849_2605.txt-1633-35	If any one besides his master went into the field and tried to catch Ned, he was sure to have a troublesome time of it; and if he succeeded in his object before circling the field a dozen times in pursuit of the horse, he might think himself lucky.	161:169	0:248	circle_vb
fic_1827_9759.txt-3987-31	-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?	134:142	0:295	circle_vb
fic_1830_8593.txt-54-39	Nay, even grant the senate should stand firm, Where are the people -- the Sertorian band Who cling around him with unwavering love, Like the fond ivy twining round the oak Or life's warm eddies circling through the heart -- In conquest and defeat!	194:202	0:247	circle_vb
fic_1835_7328.txt-1942-40	"Halleck has beautifully described similar scenery -- "" Tall spire, and glittering roof, and battlement, And banners floating in the sunny air, And white sails o'er the calm blue waters bent; Green isles, and circling shores, are blended there In wild reality! """	208:216	0:261	circle_vb
nf_1855_748479.txt-213-16	The Egyptians, like the Americans, were a mixed race, with some Negro blood circling around the throne, as well as in the mud hovels.	76:84	0:133	circle_vb
fic_1849_7216.txt-6245-4	""" Then we have circled not the round reef wholly, "" said Babbalanja, "" but made of it a segment."	15:22	0:96	circle_vb
fic_1837_8325.txt-1223-14	Thy pleasant spot of birth Is sad without thee, and an ancient head Circled with years and blessings as a crown Bows low with the first pang thou e'er didst cause A father's bosom.	68:75	0:180	circle_vb
fic_1843_7155.txt-169-45	not traversed half the space between her and their nearest barque, before, with an explosion that might be heard leagues away into the pathless forest, startling the wild beast and the wilder Indian in his lair, and with a wide and circling glare that for an instant made the broad daylight pallid, the caravel blew up!	232:240	0:319	circle_vb
fic_1833_7059.txt-360-2	The wine circled gaily, and the song and jest passed merrily round.	9:16	0:67	circle_vb
fic_1847_7194.txt-1454-9	"You may see them stand in the street, circling round Wayaniko, the lights above their head, the dark town all around. """	38:46	0:119	circle_vb
fic_1840_7164.txt-175-23	The alders are separated more widely from each other, and grow more in scattered clumps, which sometimes form green islets, circled with a fringe of scarlet, wherever their red roots are washed and polished by the flowing waters.	124:131	0:229	circle_vb
nf_1849_749269.txt-626-4	he said again, circling back to his favorite maxim.	15:23	0:51	circle_vb
nf_1849_749269.txt-2375-3	two, they circled round the area at full gallop, each warrior singing his war song as he rode.	10:17	0:94	circle_vb
mag_1828_553925.txt-186-22	Then it rose, rocking to the surface; and, for a moment, was tossed and whirled like a bubble circling in the eddies of a pool.	94:102	0:127	circle_vb
fic_1837_7452.txt-776-8	pour upon me thy soft beams, And circle me with heavenly streams.	33:39	0:65	circle_vb
fic_1840_8909.txt-155-63	Brief not thy course at that either, for thou hast often seen the son of clouded prospect, leap to the highest seat that power yields, carry thine eye unsealed and wary to scan mankind, for it will be a convoy for thy relief: let not the glib and stealthy tongued prater, with his o'erfull breast of friendship circling nothing, spear thy heart to that condition,	311:319	0:363	circle_vb
fic_1845_622.txt-13434-3	A wide and circling flame glared on their eyes for a moment, even above the fire of the woods, and a loud report followed.	11:19	0:122	circle_vb
fic_1833_7028.txt-1089-12	Acquirement thus made will feed itself: circle will be added to circle by the strengthening impulse of gratified curiosity: the conformity to nature will make the acquisition more substantial and the	64:70	0:199	circle_vb
fic_1843_7039.txt-429-5	"bent, Green isle and circling shore, all blended there, In wild reality. """	21:29	0:74	circle_vb
fic_1851_746.txt-7795-15	It was in the left hand try-pot of the Pequod, with the soapstone diligently circling round me, that I was first indirectly struck by the remarkable fact, that in geometry all bodies gliding along the cycloid, my soapstone for example, will descend from any point in precisely the same time.	77:85	0:291	circle_vb
fic_1838_7250.txt-2477-27	"At the catastrophe, Mrs. Gambril ceased her flight, but after the manner of the Cossacks of the Don, or the Mahratta cavalry, kept circling round the enemy -- out of striking distance, yet within hail. """	131:139	0:203	circle_vb
fic_1834_7252.txt-2825-11	These grasping, the young god stood in the breach Of circling trees, with eye that fiercely glanced, Nostril expanded, lip pressed, foot advanced, And arrow at the string; when lo!	53:61	0:180	circle_vb
